id,lat,lon,CH4
1436,70.132965,-143.6623783,3.2
1437,70.132965,-143.6623783,3
1438,70.13294333,-143.6623867,2.4
1439,70.13294333,-143.6623867,2
1440,70.13294333,-143.6623867,2.2
1441,70.13294333,-143.6623867,2.4
1442,70.13292167,-143.662395,3
1443,70.13292167,-143.662395,2.8
1444,70.13292167,-143.662395,3
1445,70.13292167,-143.662395,2.4
1446,70.13292167,-143.662395,3.8
1447,70.13292167,-143.662395,3.2
1448,70.13289917,-143.6624042,2.8
1449,70.13289917,-143.6624042,1.4
1450,70.13289917,-143.6624042,1.6
1451,70.13289917,-143.6624042,1.6
1452,70.13287667,-143.6624133,1.6
1453,70.13287667,-143.6624133,1.6
1454,70.13287667,-143.6624133,1.6
1455,70.13287667,-143.6624133,1.2
1456,70.13287667,-143.6624133,1
1457,70.13287667,-143.6624133,1
1458,70.13285583,-143.6624217,1.4
1459,70.13285583,-143.6624217,1
1460,70.13285583,-143.6624217,1
1461,70.13285583,-143.6624217,1.2
1462,70.132835,-143.66243,1.8
1463,70.132835,-143.66243,2
1464,70.132835,-143.66243,2.4
1465,70.132835,-143.66243,2.2
1466,70.132835,-143.66243,2.4
1467,70.132835,-143.66243,2.2
1468,70.1328125,-143.6624342,2.4
1469,70.1328125,-143.6624342,1.8
1470,70.1328125,-143.6624342,1.4
1471,70.1328125,-143.6624342,0.6
1472,70.13279,-143.6624383,0.6
1473,70.13279,-143.6624383,0.8
1474,70.13279,-143.6624383,1.8
1475,70.13279,-143.6624383,2.2
1476,70.13279,-143.6624383,2.8
1477,70.13279,-143.6624383,2
1478,70.13279,-143.6624383,1.6
1479,70.13279,-143.6624383,1
1480,70.13279,-143.6624383,1.4
1481,70.13279,-143.6624383,1.6
1482,70.13279,-143.6624383,1.6
1483,70.13276917,-143.6624392,2
1484,70.13276917,-143.6624392,2.2
1485,70.13276917,-143.6624392,2.4
1486,70.13276917,-143.6624392,1.8
1487,70.13274833,-143.66244,1.8
1488,70.13274833,-143.66244,2.2
1489,70.13274833,-143.66244,3
1490,70.13274833,-143.66244,3
1491,70.13274833,-143.66244,3
1492,70.13274833,-143.66244,3.6
1493,70.1327275,-143.6624425,3.2
1494,70.1327275,-143.6624425,3.2
1495,70.1327275,-143.6624425,2.2
1496,70.1327275,-143.6624425,2
1497,70.13270667,-143.662445,1.6
1498,70.13270667,-143.662445,2.2
1499,70.13270667,-143.662445,2.8
1500,70.13270667,-143.662445,2.8
1501,70.13270667,-143.662445,2.4
1502,70.13270667,-143.662445,2.2
1503,70.132685,-143.6624475,2.4
1504,70.132685,-143.6624475,2
1505,70.132685,-143.6624475,1.4
1506,70.132685,-143.6624475,1
1507,70.13266333,-143.66245,0.8
1508,70.13264083,-143.6624583,0.8
1509,70.13264083,-143.6624583,1.4
1510,70.13264083,-143.6624583,1.6
1511,70.13264083,-143.6624583,1.8
1512,70.13261833,-143.6624667,1.4
1513,70.13261833,-143.6624667,1.6
1514,70.13261833,-143.6624667,1.2
1515,70.13261833,-143.6624667,1
1516,70.13261833,-143.6624667,0.6
1517,70.13261833,-143.6624667,1
1518,70.132595,-143.6624725,1.6
1519,70.132595,-143.6624725,2.4
1520,70.132595,-143.6624725,2.4
1521,70.132595,-143.6624725,2.2
1522,70.13257167,-143.6624783,2.2
1523,70.13257167,-143.6624783,1.8
1524,70.13257167,-143.6624783,1.2
1525,70.13257167,-143.6624783,1.2
1526,70.13257167,-143.6624783,1.8
1527,70.13257167,-143.6624783,2.2
1528,70.13255167,-143.6624867,2
1529,70.13255167,-143.6624867,2
1530,70.13255167,-143.6624867,2.6
1531,70.13255167,-143.6624867,3
1532,70.13253167,-143.662495,2.6
1533,70.13253167,-143.662495,2.2
1534,70.13253167,-143.662495,1.8
1535,70.13253167,-143.662495,2
1536,70.13253167,-143.662495,2.6
1537,70.13253167,-143.662495,3.2
1538,70.13253167,-143.662495,3.8
1539,70.13253167,-143.662495,3.8
1540,70.13253167,-143.662495,3
1541,70.13253167,-143.662495,2.2
1542,70.13253167,-143.662495,2
1543,70.13251,-143.6625008,1.8
1544,70.13251,-143.6625008,1.6
1545,70.13251,-143.6625008,2
1546,70.13251,-143.6625008,1.8
1547,70.13248833,-143.6625067,2
1548,70.1324675,-143.6625108,1.6
1549,70.1324675,-143.6625108,2.2
1550,70.1324675,-143.6625108,2.2
1551,70.1324675,-143.6625108,2
1552,70.13244667,-143.662515,2.2
1553,70.13244667,-143.662515,2.2
1554,70.13244667,-143.662515,2.6
1555,70.13244667,-143.662515,1.2
1556,70.13244667,-143.662515,0.8
1557,70.13244667,-143.662515,0.4
1558,70.13243667,-143.6625417,0.6
1559,70.13243667,-143.6625417,0.6
1560,70.13243667,-143.6625417,0.6
1561,70.13243667,-143.6625417,1.4
1562,70.13242667,-143.6625683,1.6
1563,70.13242667,-143.6625683,1.6
1564,70.13242667,-143.6625683,1.2
1565,70.13242667,-143.6625683,1.4
1566,70.13242667,-143.6625683,2
1567,70.13242667,-143.6625683,2.4
1568,70.1324175,-143.6626125,2
1569,70.1324175,-143.6626125,1.8
1570,70.1324175,-143.6626125,1.6
1571,70.1324175,-143.6626125,1.6
1572,70.13240833,-143.6626567,2
1573,70.13240833,-143.6626567,2.2
1574,70.13240833,-143.6626567,3
1575,70.13240833,-143.6626567,2.8
1576,70.13240833,-143.6626567,2.4
1577,70.13240833,-143.6626567,1.4
1578,70.13240833,-143.6626567,1.4
1579,70.13240833,-143.6626567,1.6
1580,70.13240833,-143.6626567,1.8
1581,70.13240833,-143.6626567,1.2
1582,70.13240833,-143.6626567,1.6
1583,70.13240083,-143.6626925,1.8
1584,70.13240083,-143.6626925,2.2
1585,70.13240083,-143.6626925,1.8
1586,70.13240083,-143.6626925,1.8
1587,70.13239333,-143.6627283,1.6
1588,70.13239333,-143.6627283,1.8
1589,70.13239333,-143.6627283,1.6
1590,70.13239333,-143.6627283,1.4
1591,70.13239333,-143.6627283,1.2
1592,70.13239333,-143.6627283,0.8
1593,70.13240667,-143.662735,1
1594,70.13240667,-143.662735,1.2
1595,70.13240667,-143.662735,1.8
1596,70.13240667,-143.662735,2
1597,70.13242,-143.6627417,2.2
1598,70.13243583,-143.6627533,1.8
1599,70.13243583,-143.6627533,2
1600,70.13243583,-143.6627533,1.6
1601,70.13243583,-143.6627533,1.4
1602,70.13245167,-143.662765,0.8
1603,70.13245167,-143.662765,0.8
1604,70.13245167,-143.662765,1.2
1605,70.13245167,-143.662765,1.4
1606,70.13245167,-143.662765,1.6
1607,70.13245167,-143.662765,1.2
1608,70.1324725,-143.6627792,1.2
1609,70.1324725,-143.6627792,1.2
1610,70.1324725,-143.6627792,1.4
1611,70.1324725,-143.6627792,1.2
1612,70.13249333,-143.6627933,1
1613,70.13249333,-143.6627933,1.2
1614,70.13249333,-143.6627933,2.2
1615,70.13249333,-143.6627933,2
1616,70.13249333,-143.6627933,2.2
1617,70.13249333,-143.6627933,2
1618,70.1325125,-143.6627992,2.2
1619,70.1325125,-143.6627992,2
1620,70.1325125,-143.6627992,2
1621,70.1325125,-143.6627992,2
1622,70.13253167,-143.662805,1.8
1623,70.13253167,-143.662805,1.2
1624,70.13253167,-143.662805,1.2
1625,70.13253167,-143.662805,1
1626,70.13253167,-143.662805,1.2
1627,70.13253167,-143.662805,1
1628,70.13255,-143.6627983,1.2
1629,70.13255,-143.6627983,1.4
1630,70.13255,-143.6627983,2
1631,70.13255,-143.6627983,1.8
1632,70.13256833,-143.6627917,1.8
1633,70.13256833,-143.6627917,1.2
1634,70.13256833,-143.6627917,1.8
1635,70.13256833,-143.6627917,2.2
1636,70.13256833,-143.6627917,2.6
1637,70.13256833,-143.6627917,2
1638,70.13258833,-143.6627933,1.8
1639,70.13258833,-143.6627933,1.6
1640,70.13258833,-143.6627933,1.8
1641,70.13258833,-143.6627933,2.6
1642,70.13260833,-143.662795,2.4
1643,70.13260833,-143.662795,2.6
1644,70.13260833,-143.662795,2.2
1645,70.13260833,-143.662795,2.2
1646,70.13260833,-143.662795,2
1647,70.13260833,-143.662795,1.8
1648,70.13262667,-143.6627958,2.4
1649,70.13262667,-143.6627958,2.6
1650,70.13262667,-143.6627958,2.4
1651,70.13262667,-143.6627958,1.4
1652,70.132645,-143.6627967,0.2
1653,70.132645,-143.6627967,0.4
1654,70.132645,-143.6627967,1.2
1655,70.132645,-143.6627967,1.8
1656,70.132645,-143.6627967,1.2
1657,70.132645,-143.6627967,0.8
1658,70.1326675,-143.6627975,0.4
1659,70.1326675,-143.6627975,0.4
1660,70.1326675,-143.6627975,0.4
1661,70.1326675,-143.6627975,0.2
1662,70.13269,-143.6627983,0.2
1663,70.13269,-143.6627983,1.6
1664,70.13269,-143.6627983,2
1665,70.13269,-143.6627983,2.2
1666,70.13269,-143.6627983,2
1667,70.13269,-143.6627983,2.4
1668,70.13271083,-143.6627983,2.8
1669,70.13271083,-143.6627983,2.8
1670,70.13271083,-143.6627983,3.2
1671,70.13271083,-143.6627983,3.4
1672,70.13273167,-143.6627983,2.8
1673,70.13273167,-143.6627983,1.8
1674,70.13273167,-143.6627983,1.4
1675,70.13273167,-143.6627983,1.8
1676,70.13273167,-143.6627983,1.6
1677,70.13273167,-143.6627983,1.4
1678,70.13275333,-143.6627917,1.8
1679,70.13275333,-143.6627917,2.8
1680,70.13275333,-143.6627917,2.8
1681,70.13275333,-143.6627917,2.2
1682,70.132775,-143.662785,2
1683,70.132775,-143.662785,2.6
1684,70.132775,-143.662785,2.2
1685,70.132775,-143.662785,2
1686,70.132775,-143.662785,1.4
1687,70.132775,-143.662785,2.6
1688,70.13279667,-143.6627817,3.8
1689,70.13279667,-143.6627817,3.8
1690,70.13279667,-143.6627817,3.2
1691,70.13279667,-143.6627817,2
1692,70.13281833,-143.6627783,2.4
1693,70.13281833,-143.6627783,2.4
1694,70.13281833,-143.6627783,2.4
1695,70.13281833,-143.6627783,2
1696,70.13281833,-143.6627783,1.8
1697,70.13281833,-143.6627783,1.8
1698,70.13284083,-143.66277,1
1699,70.13284083,-143.66277,0.8
1700,70.13284083,-143.66277,0.8
1701,70.13284083,-143.66277,1.6
1702,70.13286333,-143.6627617,1.6
1703,70.13286333,-143.6627617,2.2
1704,70.13286333,-143.6627617,1.6
1705,70.13286333,-143.6627617,1.8
1706,70.13286333,-143.6627617,1.6
1707,70.13286333,-143.6627617,3
1708,70.1328875,-143.66275,3.2
1709,70.1328875,-143.66275,3.2
1710,70.1328875,-143.66275,2.8
1711,70.1328875,-143.66275,3
1712,70.13291167,-143.6627383,2.6
1713,70.13291167,-143.6627383,2.2
1714,70.13291167,-143.6627383,2.4
1715,70.13291167,-143.6627383,3
1716,70.13291167,-143.6627383,3.4
1717,70.13291167,-143.6627383,3.6
1718,70.13293667,-143.6627275,3.4
1719,70.13293667,-143.6627275,3.4
1720,70.13293667,-143.6627275,3.2
1721,70.13293667,-143.6627275,2.4
1722,70.13296167,-143.6627167,2.4
1723,70.13296167,-143.6627167,2.4
1724,70.13296167,-143.6627167,2.8
1725,70.13296167,-143.6627167,3.2
1726,70.13296167,-143.6627167,3.2
1727,70.13296167,-143.6627167,3.8
1728,70.13298583,-143.6627175,4.2
1729,70.13298583,-143.6627175,4.8
1730,70.13298583,-143.6627175,4.4
1731,70.13298583,-143.6627175,4
1732,70.13301,-143.6627183,3.2
1733,70.13301,-143.6627183,3.2
1734,70.13301,-143.6627183,3.4
1735,70.13301,-143.6627183,3.6
1736,70.13301,-143.6627183,3.2
1737,70.13301,-143.6627183,3.2
1738,70.13303417,-143.6627208,3.2
1739,70.13303417,-143.6627208,3
1740,70.13303417,-143.6627208,2.6
1741,70.13303417,-143.6627208,2.4
1742,70.13305833,-143.6627233,3
1743,70.13305833,-143.6627233,2.2
1744,70.13305833,-143.6627233,2.2
1745,70.13305833,-143.6627233,2.6
1746,70.13305833,-143.6627233,3.2
1747,70.13305833,-143.6627233,3
1748,70.13308,-143.662725,2.6
1749,70.13308,-143.662725,2.2
1750,70.13308,-143.662725,1.6
1751,70.13308,-143.662725,1
1752,70.13310167,-143.6627267,0.6
1753,70.13310167,-143.6627267,0.4
1754,70.13310167,-143.6627267,1
1755,70.13310167,-143.6627267,0.6
1756,70.13310167,-143.6627267,1.2
1757,70.13310167,-143.6627267,2.2
1758,70.13312167,-143.6627358,2.6
1759,70.13312167,-143.6627358,2.6
1760,70.13312167,-143.6627358,2.4
1761,70.13312167,-143.6627358,1.8
1762,70.13314167,-143.662745,2.2
1763,70.13314167,-143.662745,2.4
1764,70.13314167,-143.662745,4
1765,70.13314167,-143.662745,3.8
1766,70.13314167,-143.662745,4
1767,70.13314167,-143.662745,3.2
1768,70.13316417,-143.66275,2.6
1769,70.13316417,-143.66275,1.8
1770,70.13316417,-143.66275,1.8
1771,70.13316417,-143.66275,1.4
1772,70.13318667,-143.662755,0.8
1773,70.13318667,-143.662755,1
1774,70.13318667,-143.662755,1.8
1775,70.13318667,-143.662755,3.2
1776,70.13318667,-143.662755,3
1777,70.13318667,-143.662755,3
1778,70.1332075,-143.6627658,2.4
1779,70.1332075,-143.6627658,2.6
1780,70.1332075,-143.6627658,2.8
1781,70.1332075,-143.6627658,2.8
1782,70.13322833,-143.6627767,3.2
1783,70.13322833,-143.6627767,3.4
1784,70.13322833,-143.6627767,3.4
1785,70.13322833,-143.6627767,2.6
1786,70.13322833,-143.6627767,1.4
1787,70.13322833,-143.6627767,1.4
1788,70.13324833,-143.6627842,1.4
1789,70.13324833,-143.6627842,2.4
1790,70.13324833,-143.6627842,2.4
1791,70.13324833,-143.6627842,2.4
1792,70.13326833,-143.6627917,2.6
1793,70.13326833,-143.6627917,3.6
1794,70.13326833,-143.6627917,3.6
1795,70.13326833,-143.6627917,2.8
1796,70.13326833,-143.6627917,2
1797,70.13326833,-143.6627917,1.8
1798,70.13328833,-143.6627917,3
1799,70.13328833,-143.6627917,3.6
1800,70.13328833,-143.6627917,4.4
1801,70.13328833,-143.6627917,3.4
1802,70.13330833,-143.6627917,1.8
1803,70.13330833,-143.6627917,1.4
1804,70.13330833,-143.6627917,1.4
1805,70.13330833,-143.6627917,2.2
1806,70.13330833,-143.6627917,1.6
1807,70.13330833,-143.6627917,2
1808,70.13333083,-143.6627825,2.4
1809,70.13333083,-143.6627825,3.2
1810,70.13333083,-143.6627825,2.6
1811,70.13333083,-143.6627825,2.6
1812,70.13335333,-143.6627733,2
1813,70.13335333,-143.6627733,3
1814,70.13335333,-143.6627733,2.8
1815,70.13335333,-143.6627733,3
1816,70.13335333,-143.6627733,2.2
1817,70.13335333,-143.6627733,2
1818,70.1333675,-143.6627825,2.2
1819,70.1333675,-143.6627825,2.8
1820,70.1333675,-143.6627825,2.8
1821,70.1333675,-143.6627825,2.8
1822,70.13338167,-143.6627917,3.2
1823,70.13338167,-143.6627917,4.8
1824,70.13338167,-143.6627917,5.2
1825,70.13338167,-143.6627917,5.4
1826,70.13338167,-143.6627917,4.2
1827,70.13338167,-143.6627917,3.8
1828,70.13338167,-143.6628167,3.6
1829,70.13338167,-143.6628167,3.8
1830,70.13338167,-143.6628167,3.6
1831,70.13338167,-143.6628167,3.2
1832,70.13338167,-143.6628417,2.8
1833,70.13338167,-143.6628417,2.8
1834,70.13338167,-143.6628417,2.6
1835,70.13338167,-143.6628417,2
1836,70.13338167,-143.6628417,1.8
1837,70.13338167,-143.6628417,1.4
1838,70.133385,-143.6628967,2
1839,70.133385,-143.6628967,2.2
1840,70.133385,-143.6628967,2.2
1841,70.133385,-143.6628967,2.2
1842,70.13338833,-143.6629517,1.8
1843,70.13338833,-143.6629517,1.8
1844,70.13338833,-143.6629517,2
1845,70.13338833,-143.6629517,2
1846,70.13338833,-143.6629517,2
1847,70.13338833,-143.6629517,1.6
1848,70.13338917,-143.6629883,1.6
1849,70.13338917,-143.6629883,1.4
1850,70.13338917,-143.6629883,1.8
1851,70.13338917,-143.6629883,2.2
1852,70.13339,-143.663025,2.2
1853,70.13339,-143.663025,1.6
1854,70.13339,-143.663025,0.6
1855,70.13339,-143.663025,1.6
1856,70.13339,-143.663025,2.4
1857,70.13339,-143.663025,3.2
1858,70.13337833,-143.6630517,3.2
1859,70.13337833,-143.6630517,3.2
1860,70.13337833,-143.6630517,3
1861,70.13337833,-143.6630517,2.4
1862,70.13336667,-143.6630783,2.2
1863,70.13336667,-143.6630783,2.2
1864,70.13336667,-143.6630783,1.8
1865,70.13336667,-143.6630783,2.2
1866,70.13336667,-143.6630783,2.8
1867,70.13336667,-143.6630783,2.8
1868,70.13334917,-143.6630917,2.4
1869,70.13334917,-143.6630917,1.8
1870,70.13334917,-143.6630917,1.6
1871,70.13334917,-143.6630917,1.6
1872,70.13333167,-143.663105,1.6
1873,70.13333167,-143.663105,1.8
1874,70.13333167,-143.663105,1.8
1875,70.13333167,-143.663105,1.8
1876,70.13333167,-143.663105,1.6
1877,70.13333167,-143.663105,1.4
1878,70.13331083,-143.6631133,0.8
1879,70.13331083,-143.6631133,0.4
1880,70.13331083,-143.6631133,0.4
1881,70.13331083,-143.6631133,0.8
1882,70.13329,-143.6631217,1
1883,70.13329,-143.6631217,1.4
1884,70.13329,-143.6631217,1.4
1885,70.13329,-143.6631217,1.8
1886,70.13329,-143.6631217,1.8
1887,70.13329,-143.6631217,1.2
1888,70.13327,-143.663125,0.4
1889,70.13327,-143.663125,0.2
1890,70.13327,-143.663125,0.2
1891,70.13327,-143.663125,0
1892,70.13325,-143.6631283,0.4
1893,70.13325,-143.6631283,0.2
1894,70.13325,-143.6631283,0.2
1895,70.13325,-143.6631283,0
1896,70.13325,-143.6631283,0.4
1897,70.13325,-143.6631283,1
1898,70.13322833,-143.6631325,1.2
1899,70.13322833,-143.6631325,1.2
1900,70.13322833,-143.6631325,1
1901,70.13322833,-143.6631325,0.6
1902,70.13320667,-143.6631367,0.8
1903,70.13320667,-143.6631367,1.2
1904,70.13320667,-143.6631367,1.8
1905,70.13320667,-143.6631367,1.6
1906,70.13320667,-143.6631367,1
1907,70.13320667,-143.6631367,1.2
1908,70.13318583,-143.6631375,2.2
1909,70.13318583,-143.6631375,2.6
1910,70.13318583,-143.6631375,1.4
1911,70.13318583,-143.6631375,0.6
1912,70.133165,-143.6631383,0.2
1913,70.133165,-143.6631383,1
1914,70.133165,-143.6631383,1.2
1915,70.133165,-143.6631383,1.6
1916,70.133165,-143.6631383,1.6
1917,70.133165,-143.6631383,1.4
1918,70.1331425,-143.6631367,1.4
1919,70.1331425,-143.6631367,1.6
1920,70.1331425,-143.6631367,1.4
1921,70.1331425,-143.6631367,1.4
1922,70.13312,-143.663135,1.8
1923,70.13312,-143.663135,2
1924,70.13312,-143.663135,2.2
1925,70.13312,-143.663135,2.2
1926,70.13312,-143.663135,2.6
1927,70.13312,-143.663135,2
1928,70.13309667,-143.6631317,1.4
1929,70.13309667,-143.6631317,1.4
1930,70.13309667,-143.6631317,2.4
1931,70.13309667,-143.6631317,3
1932,70.13307333,-143.6631283,3.2
1933,70.13307333,-143.6631283,3.2
1934,70.13307333,-143.6631283,2.6
1935,70.13307333,-143.6631283,2.6
1936,70.13307333,-143.6631283,2
1937,70.13307333,-143.6631283,2.2
1938,70.13305,-143.6631133,2
1939,70.13305,-143.6631133,2.4
1940,70.13305,-143.6631133,2.6
1941,70.13305,-143.6631133,2.8
1942,70.13302667,-143.6630983,2.2
1943,70.13302667,-143.6630983,1.4
1944,70.13302667,-143.6630983,1.4
1945,70.13302667,-143.6630983,1.6
1946,70.13302667,-143.6630983,3.4
1947,70.13302667,-143.6630983,3.8
1948,70.13300417,-143.663095,4.2
1949,70.13300417,-143.663095,3.4
1950,70.13300417,-143.663095,3
1951,70.13300417,-143.663095,3.2
1952,70.13298167,-143.6630917,2.6
1953,70.13298167,-143.6630917,2.8
1954,70.13298167,-143.6630917,2.6
1955,70.13298167,-143.6630917,3.2
1956,70.13298167,-143.6630917,3.4
1957,70.13298167,-143.6630917,2.8
1958,70.13295917,-143.6630942,2.2
1959,70.13295917,-143.6630942,1.6
1960,70.13295917,-143.6630942,1.6
1961,70.13295917,-143.6630942,1.6
1962,70.13293667,-143.6630967,1.2
1963,70.13293667,-143.6630967,1
1964,70.13293667,-143.6630967,1.6
1965,70.13293667,-143.6630967,1.8
1966,70.13293667,-143.6630967,1.8
1967,70.13293667,-143.6630967,1.6
1968,70.13291417,-143.6630992,2
1969,70.13291417,-143.6630992,2.4
1970,70.13291417,-143.6630992,2.8
1971,70.13291417,-143.6630992,2.4
1972,70.13289167,-143.6631017,2.8
1973,70.13289167,-143.6631017,2.6
1974,70.13289167,-143.6631017,2.8
1975,70.13289167,-143.6631017,2.4
1976,70.13289167,-143.6631017,2.6
1977,70.13289167,-143.6631017,2.2
1978,70.13287,-143.6631042,2.2
1979,70.13287,-143.6631042,2
1980,70.13287,-143.6631042,3
1981,70.13287,-143.6631042,4.2
1982,70.13284833,-143.6631067,4.4
1983,70.13284833,-143.6631067,4.2
1984,70.13284833,-143.6631067,3.2
1985,70.13284833,-143.6631067,3.8
1986,70.13284833,-143.6631067,2.8
1987,70.13284833,-143.6631067,2.4
1988,70.13282667,-143.663105,2
1989,70.13282667,-143.663105,2.2
1990,70.13282667,-143.663105,3
1991,70.13282667,-143.663105,2.6
1992,70.132805,-143.6631033,3
1993,70.132785,-143.6631008,2.6
1994,70.132785,-143.6631008,2.8
1995,70.132785,-143.6631008,2.4
1996,70.132785,-143.6631008,2.6
1997,70.132765,-143.6630983,2.8
1998,70.132765,-143.6630983,2
1999,70.132765,-143.6630983,1.2
2000,70.132765,-143.6630983,0.4
2001,70.132765,-143.6630983,0.6
2002,70.132765,-143.6630983,0.4
2003,70.13274417,-143.6630975,1.2
2004,70.13274417,-143.6630975,1.8
2005,70.13274417,-143.6630975,3.2
2006,70.13274417,-143.6630975,3.2
2007,70.13272333,-143.6630967,3
2008,70.13272333,-143.6630967,3
2009,70.13272333,-143.6630967,3
2010,70.13272333,-143.6630967,2.8
2011,70.13272333,-143.6630967,2.4
2012,70.13272333,-143.6630967,2.4
2013,70.1327075,-143.6630967,2.6
2014,70.1327075,-143.6630967,3.2
2015,70.1327075,-143.6630967,3.4
2016,70.1327075,-143.6630967,3.4
2017,70.13269167,-143.6630967,3.4
2018,70.13269167,-143.6630967,2.4
2019,70.13269167,-143.6630967,2
2020,70.13269167,-143.6630967,2.4
2021,70.13269167,-143.6630967,2.6
2022,70.13269167,-143.6630967,2.8
2023,70.13266833,-143.6630908,2.4
2024,70.13266833,-143.6630908,2
2025,70.13266833,-143.6630908,2.4
2026,70.13266833,-143.6630908,2.6
2027,70.132645,-143.663085,2.8
2028,70.132645,-143.663085,2.6
2029,70.132645,-143.663085,2.4
2030,70.132645,-143.663085,2
2031,70.132645,-143.663085,1.8
2032,70.132645,-143.663085,2
2033,70.13262417,-143.6630792,2
2034,70.13262417,-143.6630792,2
2035,70.13262417,-143.6630792,1.8
2036,70.13262417,-143.6630792,2
2037,70.13260333,-143.6630733,2.2
2038,70.13260333,-143.6630733,2
2039,70.13260333,-143.6630733,2
2040,70.13260333,-143.6630733,2
2041,70.13260333,-143.6630733,2.8
2042,70.13260333,-143.6630733,2.6
2043,70.1325825,-143.6630575,2.6
2044,70.1325825,-143.6630575,2.2
2045,70.1325825,-143.6630575,2.2
2046,70.1325825,-143.6630575,2.2
2047,70.13256167,-143.6630417,1.8
2048,70.13256167,-143.6630417,2.6
2049,70.13256167,-143.6630417,2.2
2050,70.13256167,-143.6630417,2.2
2051,70.13256167,-143.6630417,2.2
2052,70.13256167,-143.6630417,1.8
2053,70.13253917,-143.6630367,1.8
2054,70.13253917,-143.6630367,1.6
2055,70.13253917,-143.6630367,1.6
2056,70.13253917,-143.6630367,2
2057,70.13251667,-143.6630317,1.8
2058,70.13251667,-143.6630317,1.8
2059,70.13251667,-143.6630317,2.2
2060,70.13251667,-143.6630317,2
2061,70.13251667,-143.6630317,1.6
2062,70.13251667,-143.6630317,1.2
2063,70.13249333,-143.66303,1.4
2064,70.13249333,-143.66303,1.4
2065,70.13249333,-143.66303,2
2066,70.13249333,-143.66303,2.2
2067,70.13247,-143.6630283,2.8
2068,70.13247,-143.6630283,2.4
2069,70.13247,-143.6630283,2
2070,70.13247,-143.6630283,1.6
2071,70.13247,-143.6630283,1.6
2072,70.13247,-143.6630283,2
2073,70.13245083,-143.6630333,1.6
2074,70.13245083,-143.6630333,1.2
2075,70.13245083,-143.6630333,0.4
2076,70.13245083,-143.6630333,1
2077,70.13243167,-143.6630383,1.2
2078,70.13243167,-143.6630383,2
2079,70.13243167,-143.6630383,1.4
2080,70.13243167,-143.6630383,2
2081,70.13243167,-143.6630383,2.2
2082,70.13243167,-143.6630383,2.2
2083,70.13242083,-143.6630608,2
2084,70.13242083,-143.6630608,1.8
2085,70.13242083,-143.6630608,1.8
2086,70.13242083,-143.6630608,2.2
2087,70.13241,-143.6630833,2.4
2088,70.13241,-143.6630833,3
2089,70.13241,-143.6630833,2.6
2090,70.13241,-143.6630833,2
2091,70.13241,-143.6630833,1.6
2092,70.13241,-143.6630833,1.4
2093,70.1324,-143.66312,2.2
2094,70.1324,-143.66312,2.4
2095,70.1324,-143.66312,2.6
2096,70.1324,-143.66312,1.8
2097,70.13239,-143.6631567,1.8
2098,70.13239,-143.6631567,1.8
2099,70.13239,-143.6631567,2.4
2100,70.13239,-143.6631567,2
2101,70.13239,-143.6631567,2.2
2102,70.13239,-143.6631567,1.4
2103,70.13238667,-143.6631967,1.4
2104,70.13238667,-143.6631967,0.8
2105,70.13238667,-143.6631967,0.2
2106,70.13238667,-143.6631967,0.6
2107,70.13238333,-143.6632367,0.6
2108,70.13238333,-143.6632367,1.8
2109,70.13238333,-143.6632367,2.2
2110,70.13238333,-143.6632367,2
2111,70.13238333,-143.6632367,1.4
2112,70.13238333,-143.6632367,1
2113,70.13238333,-143.6632625,1.4
2114,70.13238333,-143.6632625,1.6
2115,70.13238333,-143.6632625,1.6
2116,70.13238333,-143.6632625,2
2117,70.13238333,-143.6632883,2.6
2118,70.13238333,-143.6632883,2.2
2119,70.13238333,-143.6632883,1.8
2120,70.13238333,-143.6632883,1.4
2121,70.13238333,-143.6632883,1.4
2122,70.13238333,-143.6632883,1.4
2123,70.13239333,-143.6633067,1
2124,70.13239333,-143.6633067,0.6
2125,70.13239333,-143.6633067,0.6
2126,70.13239333,-143.6633067,1.4
2127,70.13240333,-143.663325,2
2128,70.13240333,-143.663325,2.4
2129,70.13240333,-143.663325,2.2
2130,70.13240333,-143.663325,2
2131,70.13240333,-143.663325,1.8
2132,70.13240333,-143.663325,2
2133,70.13242083,-143.6633308,2.2
2134,70.13242083,-143.6633308,2.6
2135,70.13242083,-143.6633308,2.8
2136,70.13242083,-143.6633308,2.6
2137,70.13243833,-143.6633367,2
2138,70.13243833,-143.6633367,1.4
2139,70.13243833,-143.6633367,1.2
2140,70.13243833,-143.6633367,1.2
2141,70.13243833,-143.6633367,1.4
2142,70.13243833,-143.6633367,1.8
2143,70.1324575,-143.6633433,2.2
2144,70.1324575,-143.6633433,2.2
2145,70.1324575,-143.6633433,1.8
2146,70.1324575,-143.6633433,1.2
2147,70.13247667,-143.66335,1
2148,70.13247667,-143.66335,1.6
2149,70.13247667,-143.66335,2
2150,70.13247667,-143.66335,3
2151,70.13247667,-143.66335,2.6
2152,70.13247667,-143.66335,2.6
2153,70.13249583,-143.6633442,2.4
2154,70.13249583,-143.6633442,2.2
2155,70.13249583,-143.6633442,2.4
2156,70.13249583,-143.6633442,2.4
2157,70.132515,-143.6633383,2.4
2158,70.132515,-143.6633383,2.2
2159,70.132515,-143.6633383,2.4
2160,70.132515,-143.6633383,3.2
2161,70.132515,-143.6633383,3
2162,70.132515,-143.6633383,2.4
2163,70.13253583,-143.6633325,1.8
